old_url,final_status,final_path,chain,ranked_keywords,top3_keywords,verdict
https://got-moles.com/mole-repellant-puyallup/,200,https://project-pf8c6.vercel.app/mole-control-puyallup,308 https://project-pf8c6.vercel.app/mole-repellant-puyallup/ -> /mole-repellant-puyallup | 308 https://project-pf8c6.vercel.app/mole-repellant-puyallup -> /mole-control-puyallup | 200 https://project-pf8c6.vercel.app/mole-control-puyallup,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/mole-repellant-renton/,200,https://project-pf8c6.vercel.app/mole-control-renton,308 https://project-pf8c6.vercel.app/mole-repellant-renton/ -> /mole-repellant-renton | 308 https://project-pf8c6.vercel.app/mole-repellant-renton -> /mole-control-renton | 200 https://project-pf8c6.vercel.app/mole-control-renton,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/mole-repellant-seattle/,200,https://project-pf8c6.vercel.app/mole-control-seattle,308 https://project-pf8c6.vercel.app/mole-repellant-seattle/ -> /mole-repellant-seattle | 308 https://project-pf8c6.vercel.app/mole-repellant-seattle -> /mole-control-seattle | 200 https://project-pf8c6.vercel.app/mole-control-seattle,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/mole-repellent/,200,https://project-pf8c6.vercel.app/faq,308 https://project-pf8c6.vercel.app/mole-repellent/ -> /mole-repellent | 308 https://project-pf8c6.vercel.app/mole-repellent -> /faq | 200 https://project-pf8c6.vercel.app/faq,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/mole-trapping-bellevue/,200,https://project-pf8c6.vercel.app/mole-control-bellevue,308 https://project-pf8c6.vercel.app/mole-trapping-bellevue/ -> /mole-trapping-bellevue | 308 https://project-pf8c6.vercel.app/mole-trapping-bellevue -> /mole-control-bellevue | 200 https://project-pf8c6.vercel.app/mole-control-bellevue,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/mole-trapping-bonney-lake/,200,https://project-pf8c6.vercel.app/mole-control-bonney-lake,308 https://project-pf8c6.vercel.app/mole-trapping-bonney-lake/ -> /mole-trapping-bonney-lake | 308 https://project-pf8c6.vercel.app/mole-trapping-bonney-lake -> /mole-control-bonney-lake | 200 https://project-pf8c6.vercel.app/mole-control-bonney-lake,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/mole-trapping-burien/,200,https://project-pf8c6.vercel.app/mole-control-burien,308 https://project-pf8c6.vercel.app/mole-trapping-burien/ -> /mole-trapping-burien | 308 https://project-pf8c6.vercel.app/mole-trapping-burien -> /mole-control-burien | 200 https://project-pf8c6.vercel.app/mole-control-burien,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/mole-trapping-centralia/,404,https://project-pf8c6.vercel.app/mole-trapping-centralia,308 https://project-pf8c6.vercel.app/mole-trapping-centralia/ -> /mole-trapping-centralia | 404 https://project-pf8c6.vercel.app/mole-trapping-centralia -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/mole-trapping-issaquah/,200,https://project-pf8c6.vercel.app/mole-control-issaquah,308 https://project-pf8c6.vercel.app/mole-trapping-issaquah/ -> /mole-trapping-issaquah | 308 https://project-pf8c6.vercel.app/mole-trapping-issaquah -> /mole-control-issaquah | 200 https://project-pf8c6.vercel.app/mole-control-issaquah,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/mole-trapping-kirkland/,200,https://project-pf8c6.vercel.app/mole-control-kirkland,308 https://project-pf8c6.vercel.app/mole-trapping-kirkland/ -> /mole-trapping-kirkland | 308 https://project-pf8c6.vercel.app/mole-trapping-kirkland -> /mole-control-kirkland | 200 https://project-pf8c6.vercel.app/mole-control-kirkland,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/mole-trapping-orting/,200,https://project-pf8c6.vercel.app/mole-control-orting,308 https://project-pf8c6.vercel.app/mole-trapping-orting/ -> /mole-trapping-orting | 308 https://project-pf8c6.vercel.app/mole-trapping-orting -> /mole-control-orting | 200 https://project-pf8c6.vercel.app/mole-control-orting,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/mole-trapping-renton/,200,https://project-pf8c6.vercel.app/mole-control-renton,308 https://project-pf8c6.vercel.app/mole-trapping-renton/ -> /mole-trapping-renton | 308 https://project-pf8c6.vercel.app/mole-trapping-renton -> /mole-control-renton | 200 https://project-pf8c6.vercel.app/mole-control-renton,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/mole-trapping-snoqualmie/,200,https://project-pf8c6.vercel.app/mole-control-snoqualmie,308 https://project-pf8c6.vercel.app/mole-trapping-snoqualmie/ -> /mole-trapping-snoqualmie | 308 https://project-pf8c6.vercel.app/mole-trapping-snoqualmie -> /mole-control-snoqualmie | 200 https://project-pf8c6.vercel.app/mole-control-snoqualmie,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/mole-trapping/,200,https://project-pf8c6.vercel.app/services/one-time-mole-removal,308 https://project-pf8c6.vercel.app/mole-trapping/ -> /mole-trapping | 308 https://project-pf8c6.vercel.app/mole-trapping -> /services/one-time-mole-removal | 200 https://project-pf8c6.vercel.app/services/one-time-mole-removal,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/moles-vs-gopher-mounds/,404,https://project-pf8c6.vercel.app/blog/moles-vs-gopher-mounds,308 https://project-pf8c6.vercel.app/moles-vs-gopher-mounds/ -> /moles-vs-gopher-mounds | 308 https://project-pf8c6.vercel.app/moles-vs-gopher-mounds -> /blog/moles-vs-gopher-mounds | 404 https://project-pf8c6.vercel.app/blog/moles-vs-gopher-mounds -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/mukilteo-mole-control/,200,https://project-pf8c6.vercel.app/mole-control-mukilteo,308 https://project-pf8c6.vercel.app/mukilteo-mole-control/ -> /mukilteo-mole-control | 308 https://project-pf8c6.vercel.app/mukilteo-mole-control -> /mole-control-mukilteo | 200 https://project-pf8c6.vercel.app/mole-control-mukilteo,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/newcastle/,200,https://project-pf8c6.vercel.app/mole-control-newcastle,308 https://project-pf8c6.vercel.app/newcastle/ -> /newcastle | 308 https://project-pf8c6.vercel.app/newcastle -> /mole-control-newcastle | 200 https://project-pf8c6.vercel.app/mole-control-newcastle,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/north-bend-mole-control,200,https://project-pf8c6.vercel.app/mole-control-north-bend,308 https://project-pf8c6.vercel.app/north-bend-mole-control -> /mole-control-north-bend | 200 https://project-pf8c6.vercel.app/mole-control-north-bend,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/olympia-mole-exterminator/,404,https://project-pf8c6.vercel.app/olympia-mole-exterminator,308 https://project-pf8c6.vercel.app/olympia-mole-exterminator/ -> /olympia-mole-exterminator | 404 https://project-pf8c6.vercel.app/olympia-mole-exterminator -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/olympia/,200,https://project-pf8c6.vercel.app/mole-control-olympia,308 https://project-pf8c6.vercel.app/olympia/ -> /olympia | 308 https://project-pf8c6.vercel.app/olympia -> /mole-control-olympia | 200 https://project-pf8c6.vercel.app/mole-control-olympia,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/orting/,200,https://project-pf8c6.vercel.app/mole-control-orting,308 https://project-pf8c6.vercel.app/orting/ -> /orting | 308 https://project-pf8c6.vercel.app/orting -> /mole-control-orting | 200 https://project-pf8c6.vercel.app/mole-control-orting,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/our-process/,200,https://project-pf8c6.vercel.app/how-it-works,308 https://project-pf8c6.vercel.app/our-process/ -> /our-process | 308 https://project-pf8c6.vercel.app/our-process -> /how-it-works | 200 https://project-pf8c6.vercel.app/how-it-works,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/our-services/,200,https://project-pf8c6.vercel.app/services/total-mole-control-program,308 https://project-pf8c6.vercel.app/our-services/ -> /our-services | 308 https://project-pf8c6.vercel.app/our-services -> /services/total-mole-control-program | 200 https://project-pf8c6.vercel.app/services/total-mole-control-program,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/pest-control/,404,https://project-pf8c6.vercel.app/pest-control,308 https://project-pf8c6.vercel.app/pest-control/ -> /pest-control | 404 https://project-pf8c6.vercel.app/pest-control -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/prairie-ridge-mole-control/,404,https://project-pf8c6.vercel.app/prairie-ridge-mole-control,308 https://project-pf8c6.vercel.app/prairie-ridge-mole-control/ -> /prairie-ridge-mole-control | 404 https://project-pf8c6.vercel.app/prairie-ridge-mole-control -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/prairie-ridge/,404,https://project-pf8c6.vercel.app/prairie-ridge,308 https://project-pf8c6.vercel.app/prairie-ridge/ -> /prairie-ridge | 404 https://project-pf8c6.vercel.app/prairie-ridge -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/puyallup-mole-extermination,404,https://project-pf8c6.vercel.app/puyallup-mole-extermination,404 https://project-pf8c6.vercel.app/puyallup-mole-extermination -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/puyallup/,200,https://project-pf8c6.vercel.app/mole-control-puyallup,308 https://project-pf8c6.vercel.app/puyallup/ -> /puyallup | 308 https://project-pf8c6.vercel.app/puyallup -> /mole-control-puyallup | 200 https://project-pf8c6.vercel.app/mole-control-puyallup,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/ravensdale-mole-control/,404,https://project-pf8c6.vercel.app/ravensdale-mole-control,308 https://project-pf8c6.vercel.app/ravensdale-mole-control/ -> /ravensdale-mole-control | 404 https://project-pf8c6.vercel.app/ravensdale-mole-control -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/ravensdale/,404,https://project-pf8c6.vercel.app/ravensdale,308 https://project-pf8c6.vercel.app/ravensdale/ -> /ravensdale | 404 https://project-pf8c6.vercel.app/ravensdale -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/redmond-mole-extermination,404,https://project-pf8c6.vercel.app/redmond-mole-extermination,404 https://project-pf8c6.vercel.app/redmond-mole-extermination -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/redmond-mole-removal/,200,https://project-pf8c6.vercel.app/mole-control-redmond,308 https://project-pf8c6.vercel.app/redmond-mole-removal/ -> /redmond-mole-removal | 308 https://project-pf8c6.vercel.app/redmond-mole-removal -> /mole-control-redmond | 200 https://project-pf8c6.vercel.app/mole-control-redmond,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/redmond/,200,https://project-pf8c6.vercel.app/mole-control-redmond,308 https://project-pf8c6.vercel.app/redmond/ -> /redmond | 308 https://project-pf8c6.vercel.app/redmond -> /mole-control-redmond | 200 https://project-pf8c6.vercel.app/mole-control-redmond,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/renton/,200,https://project-pf8c6.vercel.app/mole-control-renton,308 https://project-pf8c6.vercel.app/renton/ -> /renton | 308 https://project-pf8c6.vercel.app/renton -> /mole-control-renton | 200 https://project-pf8c6.vercel.app/mole-control-renton,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/roy-mole-control/,404,https://project-pf8c6.vercel.app/roy-mole-control,308 https://project-pf8c6.vercel.app/roy-mole-control/ -> /roy-mole-control | 404 https://project-pf8c6.vercel.app/roy-mole-control -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/roy/,404,https://project-pf8c6.vercel.app/roy,308 https://project-pf8c6.vercel.app/roy/ -> /roy | 404 https://project-pf8c6.vercel.app/roy -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/sammamish/,200,https://project-pf8c6.vercel.app/mole-control-sammamish,308 https://project-pf8c6.vercel.app/sammamish/ -> /sammamish | 308 https://project-pf8c6.vercel.app/sammamish -> /mole-control-sammamish | 200 https://project-pf8c6.vercel.app/mole-control-sammamish,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/seattle-mole-removal,200,https://project-pf8c6.vercel.app/mole-control-seattle,308 https://project-pf8c6.vercel.app/seattle-mole-removal -> /mole-control-seattle | 200 https://project-pf8c6.vercel.app/mole-control-seattle,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/seattle/,200,https://project-pf8c6.vercel.app/mole-control-seattle,308 https://project-pf8c6.vercel.app/seattle/ -> /seattle | 308 https://project-pf8c6.vercel.app/seattle -> /mole-control-seattle | 200 https://project-pf8c6.vercel.app/mole-control-seattle,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/service/exterminators/,200,https://project-pf8c6.vercel.app/services/total-mole-control-program,308 https://project-pf8c6.vercel.app/service/exterminators/ -> /service/exterminators | 308 https://project-pf8c6.vercel.app/service/exterminators -> /services/total-mole-control-program | 200 https://project-pf8c6.vercel.app/services/total-mole-control-program,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/service/mole-catcher/,200,https://project-pf8c6.vercel.app/services/total-mole-control-program,308 https://project-pf8c6.vercel.app/service/mole-catcher/ -> /service/mole-catcher | 308 https://project-pf8c6.vercel.app/service/mole-catcher -> /services/total-mole-control-program | 200 https://project-pf8c6.vercel.app/services/total-mole-control-program,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/service/mole-control/,200,https://project-pf8c6.vercel.app/services/total-mole-control-program,308 https://project-pf8c6.vercel.app/service/mole-control/ -> /service/mole-control | 308 https://project-pf8c6.vercel.app/service/mole-control -> /services/total-mole-control-program | 200 https://project-pf8c6.vercel.app/services/total-mole-control-program,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/service/mole-extermination/,200,https://project-pf8c6.vercel.app/services/one-time-mole-removal,308 https://project-pf8c6.vercel.app/service/mole-extermination/ -> /service/mole-extermination | 308 https://project-pf8c6.vercel.app/service/mole-extermination -> /services/one-time-mole-removal | 200 https://project-pf8c6.vercel.app/services/one-time-mole-removal,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/service/mole-exterminator/,200,https://project-pf8c6.vercel.app/services/one-time-mole-removal,308 https://project-pf8c6.vercel.app/service/mole-exterminator/ -> /service/mole-exterminator | 308 https://project-pf8c6.vercel.app/service/mole-exterminator -> /services/one-time-mole-removal | 200 https://project-pf8c6.vercel.app/services/one-time-mole-removal,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/service/mole-removal/,200,https://project-pf8c6.vercel.app/services/one-time-mole-removal,308 https://project-pf8c6.vercel.app/service/mole-removal/ -> /service/mole-removal | 308 https://project-pf8c6.vercel.app/service/mole-removal -> /services/one-time-mole-removal | 200 https://project-pf8c6.vercel.app/services/one-time-mole-removal,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/service/mole-repellent/,200,https://project-pf8c6.vercel.app/services/total-mole-control-program,308 https://project-pf8c6.vercel.app/service/mole-repellent/ -> /service/mole-repellent | 308 https://project-pf8c6.vercel.app/service/mole-repellent -> /services/total-mole-control-program | 200 https://project-pf8c6.vercel.app/services/total-mole-control-program,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/service/mole-trapping/,200,https://project-pf8c6.vercel.app/services/one-time-mole-removal,308 https://project-pf8c6.vercel.app/service/mole-trapping/ -> /service/mole-trapping | 308 https://project-pf8c6.vercel.app/service/mole-trapping -> /services/one-time-mole-removal | 200 https://project-pf8c6.vercel.app/services/one-time-mole-removal,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/service/pest-control/,200,https://project-pf8c6.vercel.app/services/total-mole-control-program,308 https://project-pf8c6.vercel.app/service/pest-control/ -> /service/pest-control | 308 https://project-pf8c6.vercel.app/service/pest-control -> /services/total-mole-control-program | 200 https://project-pf8c6.vercel.app/services/total-mole-control-program,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/shoreline-mole-extermination/,404,https://project-pf8c6.vercel.app/shoreline-mole-extermination,308 https://project-pf8c6.vercel.app/shoreline-mole-extermination/ -> /shoreline-mole-extermination | 404 https://project-pf8c6.vercel.app/shoreline-mole-extermination -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/south-hill/,200,https://project-pf8c6.vercel.app/mole-control-south-hill,308 https://project-pf8c6.vercel.app/south-hill/ -> /south-hill | 308 https://project-pf8c6.vercel.app/south-hill -> /mole-control-south-hill | 200 https://project-pf8c6.vercel.app/mole-control-south-hill,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/spanaway-mole-exterminator,404,https://project-pf8c6.vercel.app/spanaway-mole-exterminator,404 https://project-pf8c6.vercel.app/spanaway-mole-exterminator -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/spanaway-mole-trapping,404,https://project-pf8c6.vercel.app/spanaway-mole-trapping,404 https://project-pf8c6.vercel.app/spanaway-mole-trapping -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/spanaway/,200,https://project-pf8c6.vercel.app/mole-control-spanaway,308 https://project-pf8c6.vercel.app/spanaway/ -> /spanaway | 308 https://project-pf8c6.vercel.app/spanaway -> /mole-control-spanaway | 200 https://project-pf8c6.vercel.app/mole-control-spanaway,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/sumner/,200,https://project-pf8c6.vercel.app/mole-control-sumner,308 https://project-pf8c6.vercel.app/sumner/ -> /sumner | 308 https://project-pf8c6.vercel.app/sumner -> /mole-control-sumner | 200 https://project-pf8c6.vercel.app/mole-control-sumner,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/tacoma-mole-extermination,404,https://project-pf8c6.vercel.app/tacoma-mole-extermination,404 https://project-pf8c6.vercel.app/tacoma-mole-extermination -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/thank-you/,200,https://project-pf8c6.vercel.app/contact,308 https://project-pf8c6.vercel.app/thank-you/ -> /thank-you | 308 https://project-pf8c6.vercel.app/thank-you -> /contact | 200 https://project-pf8c6.vercel.app/contact,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/university-place/,200,https://project-pf8c6.vercel.app/mole-control-university-place,308 https://project-pf8c6.vercel.app/university-place/ -> /university-place | 308 https://project-pf8c6.vercel.app/university-place -> /mole-control-university-place | 200 https://project-pf8c6.vercel.app/mole-control-university-place,0,0,SAME URL (identical pattern on new site)
https://got-moles.com/what-attracts-moles-to-your-yard/,404,https://project-pf8c6.vercel.app/blog/what-attracts-moles-to-your-yard,308 https://project-pf8c6.vercel.app/what-attracts-moles-to-your-yard/ -> /what-attracts-moles-to-your-yard | 308 https://project-pf8c6.vercel.app/what-attracts-moles-to-your-yard -> /blog/what-attracts-moles-to-your-yard | 404 https://project-pf8c6.vercel.app/blog/what-attracts-moles-to-your-yard -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/what-eats-moles/,404,https://project-pf8c6.vercel.app/blog/what-eats-moles,308 https://project-pf8c6.vercel.app/what-eats-moles/ -> /what-eats-moles | 308 https://project-pf8c6.vercel.app/what-eats-moles -> /blog/what-eats-moles | 404 https://project-pf8c6.vercel.app/blog/what-eats-moles -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/what-works-for-mole-extermination/,404,https://project-pf8c6.vercel.app/blog/what-works-for-mole-extermination,308 https://project-pf8c6.vercel.app/what-works-for-mole-extermination/ -> /what-works-for-mole-extermination | 308 https://project-pf8c6.vercel.app/what-works-for-mole-extermination -> /blog/what-works-for-mole-extermination | 404 https://project-pf8c6.vercel.app/blog/what-works-for-mole-extermination -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/when-are-moles-most-active/,404,https://project-pf8c6.vercel.app/blog/when-are-moles-most-active,308 https://project-pf8c6.vercel.app/when-are-moles-most-active/ -> /when-are-moles-most-active | 308 https://project-pf8c6.vercel.app/when-are-moles-most-active -> /blog/when-are-moles-most-active | 404 https://project-pf8c6.vercel.app/blog/when-are-moles-most-active -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/white-center-mole-control/,404,https://project-pf8c6.vercel.app/white-center-mole-control,308 https://project-pf8c6.vercel.app/white-center-mole-control/ -> /white-center-mole-control | 404 https://project-pf8c6.vercel.app/white-center-mole-control -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/white-center/,404,https://project-pf8c6.vercel.app/white-center,308 https://project-pf8c6.vercel.app/white-center/ -> /white-center | 404 https://project-pf8c6.vercel.app/white-center -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/why-do-moles-make-molehills/,404,https://project-pf8c6.vercel.app/blog/why-do-moles-make-molehills,308 https://project-pf8c6.vercel.app/why-do-moles-make-molehills/ -> /why-do-moles-make-molehills | 308 https://project-pf8c6.vercel.app/why-do-moles-make-molehills -> /blog/why-do-moles-make-molehills | 404 https://project-pf8c6.vercel.app/blog/why-do-moles-make-molehills -> ,0,0,"GAP - no redirect, 404 on new site"
https://got-moles.com/yelm/,200,https://project-pf8c6.vercel.app/mole-control-yelm,308 https://project-pf8c6.vercel.app/yelm/ -> /yelm | 308 https://project-pf8c6.vercel.app/yelm -> /mole-control-yelm | 200 https://project-pf8c6.vercel.app/mole-control-yelm,0,0,SAME URL (identical pattern on new site)
